	BRD-K19540840|0.04	BRD-K19540840|0.12	BRD-K19540840|0.37	BRD-K19540840|1.11	BRD-K19540840|10.0	BRD-K19540840|3.33	BRD-K19687926|0.04	BRD-K19687926|0.12	BRD-K19687926|0.37	BRD-K19687926|1.11	BRD-K19687926|10.0	BRD-K19687926|3.33	BRD-K23984367|0.04	BRD-K23984367|0.12	BRD-K23984367|0.37	BRD-K23984367|1.11	BRD-K23984367|10.0	BRD-K23984367|3.33	BRD-K40175214|0.04	BRD-K40175214|0.12	BRD-K40175214|0.37	BRD-K40175214|1.11	BRD-K40175214|10.0	BRD-K40175214|3.33	BRD-K49328571|0.04	BRD-K49328571|0.12	BRD-K49328571|0.37	BRD-K49328571|1.11	BRD-K49328571|10.0	BRD-K49328571|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K50140147|0.04	BRD-K50140147|0.12	BRD-K50140147|0.37	BRD-K50140147|1.11	BRD-K50140147|10.0	BRD-K50140147|3.33	BRD-K51313569|0.04	BRD-K51313569|0.12	BRD-K51313569|0.37	BRD-K51313569|1.11	BRD-K51313569|10.0	BRD-K51313569|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K57080016|0.04	BRD-K57080016|0.12	BRD-K57080016|0.37	BRD-K57080016|1.11	BRD-K57080016|10.0	BRD-K57080016|3.33	BRD-K64052750|0.04	BRD-K64052750|0.12	BRD-K64052750|0.37	BRD-K64052750|1.11	BRD-K64052750|10.0	BRD-K64052750|3.33	BRD-K64890080|0.04	BRD-K64890080|0.12	BRD-K64890080|0.37	BRD-K64890080|1.11	BRD-K64890080|10.0	BRD-K64890080|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K79090631|0.04	BRD-K79090631|0.12	BRD-K79090631|0.37	BRD-K79090631|1.11	BRD-K79090631|10.0	BRD-K79090631|3.33	BRD-K88573743|0.04	BRD-K88573743|0.12	BRD-K88573743|0.37	BRD-K88573743|1.11	BRD-K88573743|3.33	BRD-K92723993|0.04	BRD-K92723993|0.12	BRD-K92723993|0.37	BRD-K92723993|1.11	BRD-K92723993|10.0	BRD-K92723993|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33
MYL9	-0.49298217938330896	-0.5601911023922392	-0.1042369713199447	-0.4520839421505943	-0.10267877514997033	-0.5724284875742196	0.294725858736174	0.305013341637133	0.031818661200123444	0.5284662195833351	0.540270471677537	0.09805571360319387	-0.10457329759169243	0.06190436606577876	-0.15998011471684107	-0.06626134630160774	0.503715731854526	0.09090006200331106	0.2849609378558308	0.17568955503348635	-0.08312372128707057	-0.43580856247120625	1.1229249743286351	0.2333929790711086	-0.1028359925701438	0.19153218038052403	-0.07277903965873674	1.1738614871213475	-0.08700589289660303	-0.6584667291813036	0.17156355894053346	0.08896369731549243	-0.0866063124561703	-0.5730218048033603	-0.1573235793145796	0.5088972780027801	-0.5858791204856771	-0.0490181927535304	-0.524118551908829	-0.32233370149752477	0.02346358744277799	-0.684650204457804	0.5656783095021476	-0.3277260651227949	0.1779314274209994	0.7045073515893977	0.4588019749846941	0.17307963094676046	1.5976649697406122	0.402230430789011	0.2754420864549445	-0.25154546052981264	0.7261970024034149	0.17369580767193415	0.08574638642941353	0.09560661941434241	0.2648799599176132	-0.07423019889529343	-0.1590671065343452	-0.08934185263477061	0.23960000867934225	-0.19763964588230865	0.22473277191656274	-0.7737416445578988	0.25047603052764583	0.394245801308843	0.6932990771898057	0.2336344937270575	-0.05035075288387114	0.25614694066931953	-0.06300624845021237	-0.028790909210191156	0.12833228697289734	0.24522560285243955	0.3309501058725042	-0.46969954445274836	-0.2167952332851426	-0.1857044438184244	1.8621475766427622	2.279825190409544	2.250397407615568	1.9815688794499744	1.9268664379975722	2.1148357020178064	-0.16775702799505568	-0.10767476571000634	0.469264400507579	0.7796395458616905	1.6430085860860755	0.42017859242747263	0.40775378632157633	0.3727842011477067	0.13616140396020734	-0.44004646867012315	-0.09507653761332661	-0.12550330576454746	0.3133952873939485	-0.21890204234487745	0.3377394047850493	0.3339038703383279	0.06363700906103868
MYLK	0.5331271711413411	0.8675796193003334	-0.6656288312404417	1.0011592108522473	0.9777927818722342	-0.6936285215469766	-1.0704136010726089	-1.2536976644666424	1.4975929436032085	0.7165905894898694	-0.7741657641776495	-1.2538798274666807	-0.3191660460503414	-0.08695752073687757	-1.0919474914413096	2.495239161402155	-0.09604657554677853	0.6615692420511973	0.8542962785899894	-0.9191632869871077	1.995645516002784	0.9155093833818317	-0.6743165722017697	-0.958475851924835	-0.8468544111307438	-0.8250864146791015	2.5377789113025675	-0.07104681086629198	-0.8500862384745952	-1.2091731356397561	0.7593902156837009	2.420611321020098	-0.5663440275282259	-0.8264516970190868	-0.6096700584617176	-0.9005629686806245	0.9570472195189357	0.7188853234576887	1.5850060671793735	-0.6151349532156596	-0.44162147976295785	0.7602274002047915	-0.5693025750391278	-0.6319933321561297	2.2639111810903154	-1.2969192800839429	-0.22215415676915917	0.5408328909623249	0.9650159722547477	-1.0583067156914239	0.5795427973099206	0.5028458713293155	-0.9715908341509722	-0.4860957243773922	0.8355384943124501	-0.7351642017981055	-0.655546814227178	-0.9064501129182844	-0.8973898339842613	2.752899611791248	1.0982076131540828	-0.17070914006406435	1.0017518633881382	0.7271298928629685	2.637755836422965	-0.6091198450017519	-0.36341058837506274	-1.0085218793880206	-0.1290743853906684	-0.839336555095436	-0.9237500335408004	-0.891024260440585	0.9950497008507062	-0.8996498994252343	-0.7753563287490621	0.7343578886926728	-0.8783616468063732	-0.9543840332233641	-0.5280201098923488	-0.5343306252835157	-0.4118968634612153	-0.4380203417243009	-0.3461316810234803	-0.6127066955135877	-0.4207692269476467	2.2146665587763903	-0.4067623802766964	-1.3387171566335234	-0.11689511822708869	-0.7659761541759993	0.590869715324768	-1.0534070518750727	-0.8582960550790292	0.7643890879823779	-0.4783679303622404	2.840182585311927	1.1230853510239447	1.142846067845083	-0.820194689743453	-0.6966465213568857	-0.7062323332068946
MYO10	-0.10507970605445631	0.05361070492297001	0.10903713795041003	0.06709696036361823	0.08258362208401	0.6691180496415065	-0.07144723903690764	-0.11660855112851509	0.05580337836693694	0.5019885823915962	-0.022934881097289878	-0.19401454084745703	0.07091336535740345	0.12817577097022692	0.15584736708812072	-0.0539688325713256	1.4977564258090514	0.9152334794061888	0.020371706701429737	-0.20708485578733912	-0.6589737625899593	-0.23756882885080932	0.10637252352085991	-0.24747698340579039	0.011516596425906597	0.4543546080212136	-0.006291004388719361	0.9573120838345875	0.7888341944873302	0.23369547064307428	0.08024951233060633	0.18534762356210374	0.12321870881924439	0.09392687224865792	0.013993124641875335	0.019194145678771573	-0.19657797181909528	0.060975009730287986	-0.46140606456765854	0.1571293841596182	0.582584641163856	-0.2394629488174648	0.09456371905970447	0.12828006620589205	0.3620305957556636	0.6323152806393996	0.037361497669922805	-0.14243232586302046	0.2235844806449719	-0.12366492911224558	-0.08740783193524197	-0.36142245594382744	-0.6052129818803799	-0.5618990308119974	-0.6935173773994858	-0.2899692082041347	-0.009686351192525736	-0.4765837934524774	0.6869874326784192	0.060626818225906653	-0.16983059864586725	0.005397734405983012	0.0028080928539223984	-0.62610253443935	0.04494781283868784	-0.00399428666588116	0.20350699804404973	0.06423729722143978	1.0384778200249083	0.1459185663325583	0.7602907496976483	0.256883407760735	-0.520189137941165	-0.5404362369386432	-0.4588504526055021	-0.4177756706928335	-0.3984716262144244	-0.5277753691146273	-1.5348369051793085	-2.067180114187163	-1.3781204067196156	-1.560202925682178	-1.8616309511856894	-1.5445051766384974	-0.2238477203973419	-0.5144700654193799	-0.4385363191053502	-0.9616701304726822	-1.0804520123682047	-0.1408867160365753	-0.023897288603571987	-0.0794005960479014	0.1223085540750996	0.060563403368231405	0.909700263843555	0.6407427744902284	0.2120195180341664	-0.03645004788385364	0.10638896075954356	0.1558565439567324	0.20475654349062142
NARFL	-0.17423116966288354	-0.3318543454477571	-0.09884673325361781	-0.26859110072918596	-0.18596461271294493	-0.26586066075283793	-0.20226806385693794	-0.26586385454398265	-0.16709685749824166	-0.11905521414942684	2.2050534122287795	-0.3434702155290508	0.13806607649985025	0.11186268791961229	-0.19935318065302354	-0.40209090558276966	-0.22858657423321693	0.000631489442516712	0.041198655628784074	0.576818139782092	-0.27588127019820546	-0.007933872843024936	2.046439367815254	0.055880886441955546	-0.23670473397368794	-0.29978684495570224	0.014261082184910142	0.020338396337380438	-0.19715028086556105	-0.48342758657089524	-0.27510976989437924	-0.30408352055436644	-0.2136909572691709	-0.13636055405171219	0.006071634195452684	-0.11542543671671208	1.87792533547783	-0.24146697848665344	2.6814561011105273	-0.4318898670831122	-0.1359943220889277	2.02744256888966	-0.23252418084116164	-0.06223824752348861	-0.5383277155418229	-0.399669988515849	0.39743324151499637	1.7609487616610426	-0.1264120922274025	0.20298395184797569	0.19305166756202574	0.06732673997555771	-0.010517412382998673	0.0030572405958227598	-0.18244316372442082	0.05139613089994466	-0.14087419934378934	-0.45491425683365794	0.02265228045673595	-0.29816497376058165	-0.30594959436676145	0.12287362610809494	-0.3786147999602362	1.9818813969675848	-0.381520361009974	2.2817355128086487	-0.36911820872471396	-0.3902116238485016	-0.4658416647034884	-0.4176778533399433	-0.5775403776438983	-0.38898196246123895	-0.33529169513615287	0.166886381321785	0.06278793017518296	-0.03566887634600965	-0.051109037949627435	0.07101304045558059	0.3504686419215786	0.10823126841861974	0.7515824755804124	0.540784467158935	0.803159990830505	1.0675693689788952	-0.17595450026475282	0.3183048838327287	0.9147990227951488	1.6419005936155369	2.609848901938966	-0.20902787147188473	2.039981203675535	-0.30172196230571807	-0.221871956719621	2.0211351330636482	-0.40228546644144164	-0.3967819892126198	2.2000349697842574	-0.5422360610301263	-0.32954816621894284	-0.10395708302260627	-0.09178115306207928
NCAPD2	0.12049128245976763	0.0045525939771859925	-0.032785424990449265	-0.17392615304210088	-0.3311822419595393	-0.22854450658575942	-0.2117999835236072	-0.22959843199787855	0.046618244064034364	0.04841149764427636	-0.09447707174318627	-0.20085047974113243	0.19932322130364888	0.10081250355453353	-0.02516287044110399	-0.036836419044972146	-1.3297437774233836	0.15627641276115156	-0.16430852530631354	-0.32228143692890515	-0.6167331044960687	-0.3840820461091825	-0.19944936936704494	-0.036015542356829876	-0.17019124636557	-0.24933470072793185	-0.11304684236665412	0.2221738764330503	-0.15799444247803093	-0.21661767628990525	0.1289746283223998	-0.07047517902385181	-0.06064257377600235	-0.11103827702410622	0.3802367702886909	0.06745544890807054	-0.1910863806452454	0.06748159481610412	-0.7694669816929691	-0.30862819039850287	-1.0961491599505009	-0.5897855043586194	-0.7577268341491994	-1.5386316497293184	-1.3327149220480863	-1.2813376810939336	-1.4230322096377956	-1.693886130047768	-0.6998604382950558	-0.20642432238359376	-0.6085579886130734	-1.0477321352734876	-0.7537197113863602	-0.5422988413054446	-0.025859857465206915	0.2306978493576596	0.14677500232373575	-0.2949073233800146	0.07577306035433413	-0.06686505213259746	-0.1448036463463763	-0.01733219117222884	-0.0825871732696181	-0.4707507997030289	-0.5509128617964271	-0.17934987257580323	0.5552893302205266	0.5845983267317187	0.6199669294303423	0.7671884482399113	0.15402054677994434	0.6368733136819902	-0.4611249983264383	0.1305452295460038	0.17524872470700062	-0.026675351510340544	-0.20450407112853775	0.10805699192417902	-0.14712959515770466	-0.19559217778114993	0.18938649618816683	0.3925362216180008	0.11641951226665981	0.8588380094830281	-0.054742760685300595	-0.012798604867712449	0.24866963397824815	0.9664619956495075	0.28938232614054965	-0.06423530482876967	-0.2132483682702778	-0.07887400802595401	-0.032500016780783625	-0.7908522876191784	-0.13013248944147135	-0.14549576328200745	0.08175982509660606	-0.1315630176629631	-0.11618876314057403	-0.6533734320419929	-0.11154451532559288
NCK1	0.35756458097723964	0.22396512885970368	0.3658075231081141	0.19037116419937247	0.3743687340351804	0.36648932363090064	0.41312636295446953	0.44025523369910946	0.4014820421960934	0.3787723509630651	0.264164455970952	0.269592197099404	0.07011510040287305	0.10887269004429712	0.15620642790709796	0.21403951196089702	1.2632760355207662	-1.3785219280910457	0.08271833829631466	-0.0001444436696627823	0.18248084843932766	0.13301357059888197	0.18618596792778183	0.3817757343504227	0.45973191332670105	0.3290260987833686	0.18133695812042325	0.9170321064383516	0.739489842537092	0.44573318677577145	0.12433077401499067	0.21976974964394044	0.24236259513035088	0.056674762223946594	0.09716955300026697	0.15993828741618543	-1.7132900231569934	-0.05524230898665768	-2.2484368754295767	0.23845220928274516	0.6915201178205121	-3.1907482155905313	0.17662915123349757	0.4269406966942437	0.31766420583628907	-0.00150829606926924	-0.07767095242003297	0.21071648589603895	-0.9097730333785528	0.39656787874843147	-0.004070548389854878	0.40030894822589086	0.19494678594021528	0.1254490997796823	-1.4412854342420356	-0.07286936867728677	0.2512227207393991	-1.2327946664081024	0.5644023673375926	0.36256955824161824	0.2729394892015134	0.4165048060623713	0.2009715052539196	0.12104518479959718	0.34876459887728356	0.21748964495929238	0.2956493029785445	0.3459140055337227	0.5702636478137739	0.3924728097972559	0.43542793716805644	0.2124507488949039	0.13891809215859485	-0.1269439807689038	0.06569273936946078	0.42862298847703845	0.34628847798236784	0.24761131382229826	-1.9693562564287685	-2.2361171349205984	-1.5333099929837928	-1.5865339872086688	-2.638979083472793	-1.5503689376706369	0.009639436157198015	0.011353585248612852	0.36746648990886666	0.44843453859166615	-0.8579332540521927	0.3084467862361991	0.24965766113378152	-1.3227395736687673	0.2318055318287957	-1.434614755479192	0.2793939278789015	0.20786529390487316	0.28672651348493855	0.23152586627172825	0.2895911498807511	0.26336573005891317	0.12157796556431677
NCK2	0.033070203316773274	0.008844024770277828	0.3338741007985311	-0.06919712674108454	0.18137130863770126	0.14556026694653448	0.09674692177385118	-0.16161082438882923	0.37270352489243086	0.08831976022182204	0.05057483439578606	-0.5268487017001661	0.08729005387177713	-0.0473582525743339	0.19049015899842914	-0.5048539943485103	0.39754384383739705	-0.09860293367621982	0.06636994038997084	-0.16891181253249746	-0.11448095522196293	0.1754585537732587	0.5407788881169632	0.3596965809580442	0.009383415711456067	0.10957440630893167	0.1119055994186245	0.6000300540970912	0.34089518870885155	0.5371946159498031	0.1238491361454755	0.34540885322012055	0.06646606227419187	0.4016264844808308	-0.3659814248084432	0.32127470909750055	-0.337228380758743	0.018908659699733654	-0.9473339896515407	0.30638783671488906	-0.13751430304293466	-0.4376499374230673	0.2710948658046964	0.0684778901496057	-0.01727269748838367	-0.25886600075644434	0.10881202678254587	-0.30153333314132197	-0.1003923857356203	-0.04129427523666829	-0.47670716410855213	0.08065664508601422	0.34704443608244606	-0.01272433342262295	-0.3238716229248437	-0.2645313420025861	-0.20495924511334263	-0.20973809290129797	0.07853319571504376	0.028093455861400624	-0.0323437607767613	0.16786456311425813	0.26100033328850003	-0.6082215841354245	0.4108099085391809	-0.43456793890515905	0.4406510223450564	0.270767093730974	-0.13257355704113793	-0.004478528193724962	0.2745425415047012	-0.4782230161299245	-0.22994883652643727	-0.5732581593117022	-0.5378961158432357	0.4441608524145459	0.2709854765869372	0.30307501651454566	-1.2782891897402326	-1.404319686815551	-1.1124539043817425	-2.0596973305891693	-1.7970838399585543	-1.4481881516692547	0.34083689874950984	-0.16865313218619304	0.4468194517744215	-0.08258195834277471	-1.149029847520909	0.2034240809168232	-0.005050968754596023	-0.41589807029905607	0.12338060074630075	-0.3354568268250289	0.1600185177403907	0.14328056946140647	0.15730197723670022	0.27329985524009626	0.20217237504923613	0.12390916974653858	0.14982080920457688
NCOA3	0.15439223481336364	0.13359716684443748	-0.19120118805581518	-0.11595261293144314	0.2619863150825245	-0.0934454139886934	0.10306714667007395	0.08635604921148898	0.08131500455479435	0.1929818306125156	0.1498545732209949	0.02400471231852948	0.1272758109716441	0.11242229645118229	0.17336078087570014	0.08751261960511147	0.7036522891055146	0.08561040641930084	0.5963939877312603	0.8121047273323141	0.1291938849611114	0.27380398492773983	0.32866526572450133	0.4906118933501927	0.1871535305708297	0.054844512002554545	0.19435023277848096	0.6725227191266278	0.29487977443523583	0.23429422571554248	0.11329832600709278	0.05234011763655418	-0.06475431574778352	0.17098297625579276	0.1489349793206823	-0.6448179400595606	-0.5966266909756589	0.08242078101114873	-0.9309720007916265	0.03830726462502169	0.29179421517744464	-0.6454760839101654	0.3563470013294839	0.31209038353043317	1.497384386512737	0.4031303816480894	0.5059300387428438	0.2321146657441823	1.1975457852665	0.5875431818253887	0.41067815437229677	0.6553560652127629	0.513310482475631	0.7119645244609512	0.2015027800732397	0.40744871194062515	0.30262730606280935	-0.1548577050287007	0.16538185436700145	-0.06774452641552624	-0.17030208454550136	-0.07609072391852756	-0.03193927613444636	-0.6578838867469209	-0.13434671323733335	0.11103161764929197	-0.14240810534299295	0.32460002695856743	0.9627402047082114	0.9907981421588646	0.8159166797993915	0.9206083884863722	0.28305691975408687	0.6166587714138215	0.5826717017751243	0.6030266286552628	0.6404825709775942	0.4494887774121829	0.3435717901306079	0.9644903004010198	1.2863025581358294	1.0233585232181113	1.1719361174413432	1.4511642233806512	-0.09359601890976658	0.2544932877186783	0.9023454782210409	1.3400983180199924	1.5148109354457644	-0.0645141912800294	-0.4494371927663308	-0.07125728855449331	0.001588886671391343	-0.7298312449616612	-0.049245286377918696	-0.08806854767081902	-0.10323080017976209	-0.08319682877991112	-0.08891227197958429	0.3331566190206594	0.18224523838647025
NENF	0.08432165429230132	0.2147161256035215	0.14904849963848518	0.18378186776301497	0.2587524800726027	0.06291340386250965	0.09563868605186047	0.1749290725630681	0.14461149874481904	0.10960339601900178	0.05039023012577223	0.10983220737894388	0.05391443790849415	0.2058934958070271	0.13295533614344043	0.09252291762950608	0.3149867833132127	-0.01844114670707775	0.5159625960359223	0.2792982739151905	0.48358694978590283	0.41709030608580644	0.43359412143395737	0.39352118475254017	0.2951768968790554	-0.017204210707802165	0.25345519184003845	0.23992659636942668	0.34300511588550836	0.22791463896441044	0.19786226109982685	0.024704876961912703	0.03045164103192614	-0.06368993399458074	-0.2283319945778247	-0.19088599703315742	-0.3361030849995785	0.14692751839140072	-0.012014564636301905	0.09510412450452026	0.09181680477656506	0.05219398826768599	0.17403924601419027	0.07051794720491422	-0.6040881801612409	0.11255798857327548	0.0903216851382993	0.04069111715634873	-0.4467511562547557	0.22827591083298326	0.36045594242173645	0.4270098936930686	0.7961977976006563	0.7405260406068663	-0.05926409942909613	0.03028330745029706	0.039917458856552436	-0.41796203911585056	0.08817909678885509	0.1987593498218724	0.045218787649863756	0.09575307415799816	0.046157512635563336	0.004138324168744489	0.14577835872357822	0.08031712338920194	0.11595821661738685	0.23825441850076778	0.3037219840196759	0.19309489304340252	0.2876751222139866	0.22319078114388743	0.6512292894195246	0.18588624853263447	0.10466981668429416	0.31711141372749313	0.17964191155100373	0.0914845279679124	1.3466418932001105	1.3192928644908537	1.2551190812733541	1.123942879466813	1.3237282293964807	1.1386610131152164	0.6303348453465052	0.23998081493352075	0.3509509284912591	0.2530935863095669	1.133987109075889	0.13047857500716376	0.06304075805844771	0.05258553392356902	0.14347913787854752	0.06803579335956596	0.07700412345413869	0.19258047460203068	0.08962474275739396	0.17912854541973347	0.09540273996397808	0.26708363374232275	0.1315202714185085
NET1	0.22848373744925846	0.23432130252769667	0.4278372247000834	0.32375935201538414	0.683399630046658	0.2759290887931864	-0.1655665925133345	0.00874161031597609	-0.10428770613763128	-0.021316391082486657	0.18338292848472845	0.0568345103786753	-0.2518395217195586	-0.1471536174883985	0.27027204825503226	0.19785699981629476	0.2259694959092977	0.12226102744913388	-0.2878420178890278	-0.31239735401952134	-0.33516571964509073	-0.6113848267094841	-1.3560157080458666	-0.8387173845045283	0.4466119229279932	0.24261886613684544	0.023454100166241314	0.5700780809769134	0.1998713392413863	0.5536912713382165	0.20661695149657314	0.1456423958323576	0.011879459957055971	0.0654019671075267	0.1576583775235214	0.21743519594232433	-0.11609753204236029	0.14972785191741522	-0.18998279618851566	0.36373987262134894	-0.20891430879941364	0.07267133258763121	0.32270005164597865	0.552155175903069	0.621050380423218	0.5812710234512112	0.42553976174416874	0.06320055173620058	0.05294484164482564	0.29109379729817153	0.09517051261046976	0.35691935353131754	0.005382252266409537	0.1351452002486019	0.12316142741317293	-0.00026473382911795795	0.10901387831596014	-0.1925001562761294	0.04927479931807118	-0.016218202473909333	-0.04820956654960421	0.0868719620918883	0.11349357033861669	-0.2773031628320721	0.1752408272568792	0.07903784083118737	-0.19612081495806008	-0.18188455798319816	-0.46172684740308245	-0.3756010638513647	-0.1929166462213896	-0.4352905269311744	0.33551860362054153	-0.11181137371448102	-0.3871142193942004	0.1272639474981716	-0.04183617493439051	-0.11727214904248424	-3.578972487241224	-3.6071418041041916	-3.8376181617284506	-2.6409728032107305	-3.5205765128475726	-3.8880487500419894	0.32186388829031226	-0.7327208848649986	-0.849639376579256	-2.048910365980203	-3.2715676996242338	0.013886701746717614	0.04761806637396523	-0.0008683195429715814	0.20409405903841696	-0.4714314711140295	0.29582709933947565	0.2504034122564202	0.12556450089261992	0.03609129503707109	0.3055267266526827	0.056500816389138585	-0.0332069855430864
NFATC3	-0.17599860168104886	-0.22959555724604908	-0.23328025107187086	-0.3061564325355528	-0.22160118599397252	-0.3707114298403968	0.5682083870852628	-0.5060384078117788	-0.2881724106224106	-0.26464687429815975	-0.251951241705612	-0.3301392452721365	2.0846892763114218	1.683981096654096	-0.5385051325908042	0.7217360940352364	-0.05857377170714617	-0.27670722820320365	-0.06287383567170816	0.24503785497602978	-0.5146583743471865	-0.17487377030751317	-0.3364141972005772	-0.1207084611544144	0.8419847000720004	-0.5356968004536519	-0.5558678564001637	-0.3139145919135971	-0.01626656863596813	-0.5505815983201372	-0.10970703304203126	-0.21509078747295085	-0.229508109100383	-0.004973469099066523	-0.15107734259597017	-0.17960121084353778	0.8359860948571551	0.9961752138508805	1.40682528592746	-0.2888250859161146	-0.17623560643240976	0.9456862755145098	-0.32916798068708175	-0.474003217914972	-0.48258547614983066	1.4198226144519346	0.37948739135076126	1.0801069826487204	-0.9220296716820332	-0.10980656808125211	0.08092705618868627	-0.002885981462121675	-0.04170113166761406	0.0898141700811701	0.9835904099202878	-0.22958696897938827	0.10361764217107765	-0.6158006254694621	0.9917236333681378	-0.2839062341312613	-0.4446707764742408	-0.03471655744681401	-0.43050354020105797	0.9690326154687652	-0.49461398464205314	-0.24731457549431676	-0.30014039102052664	-0.05970865584760077	0.4683682306075183	1.3696499489268532	0.5401535494424851	0.5825205779575864	-0.08606887807666252	0.14962122706053815	0.25924592670308816	-0.0532524485690861	-0.11764705955688903	1.5556924348672263	0.3998547652590722	0.4238569910885553	0.49781393675033936	0.35126041815679027	0.5744673758405364	1.094530104370267	-0.48396173566913764	0.4529129099416136	1.5468245747039995	0.6695152327147595	1.3260100096169625	-0.47464465166210346	-0.8371284314140462	-0.3500730119524504	1.0454206877867644	0.787312098458739	-0.5566284783376908	0.9028220303726012	-0.41520427713354646	-0.41515489316800824	-0.4895704888924965	0.9285288884401455	-0.35868776000332403
NFATC4	-0.07466187682801954	-0.34734244312077384	0.0040747780238863385	-0.1221044397113209	0.732408862333128	0.11849780123050557	0.34015085023545727	0.4253737855374995	0.21430560217954664	0.5290924434887613	0.10824833520006027	0.052068069544230156	0.29606507937241755	-0.24869534266453597	0.091097903697326	-0.3326580377431112	0.4160413772392122	-0.1047125583413105	0.47539606998249645	0.6364235153174892	0.050100983959292	0.50016747586601	0.2567829450727152	0.23978972286315692	0.3847012392808458	-0.09835500796165686	0.1057623412852055	0.5005333772953314	0.5066543858698083	0.05273015234196787	0.22004910469031427	-0.09306125755364085	-0.19412964418991882	0.011143875620075683	0.09997450142183133	0.10498130795736878	-0.3346587728607595	0.10632943144436109	-0.5183952865944041	-0.3805383274048255	0.43249190163349427	-0.4122739842010062	0.33210732550635286	-0.306729981500935	-0.214501741278004	0.03761745875659065	-0.17169518699240616	-0.17733578464361374	1.2498558848704258	0.73154296538377	0.2848096718575179	0.2702864735398774	0.2906098395534095	0.7602632738484658	-0.011678632373481138	0.6760046628880213	0.5510339449216058	-0.2022726409213679	0.18133889748961796	0.3672784023525513	0.007788617582212017	-0.13653930853924967	0.39701631853395813	-0.27505334580384017	0.25485527843467654	0.2975987039024262	0.202146361718991	0.1350735594005886	0.058775791326517446	0.2216139054912135	-0.04505871610384945	0.30016275170332385	0.13113029883510707	0.7747133019994296	0.387964807317737	0.3109360619806161	0.6864025599665527	0.5443317260237656	1.1072213918122422	1.8110968849893343	2.1838823257513753	1.2695609681274396	1.5835436915997845	2.5146337043390603	0.4240592067224629	-0.11479790673321322	0.4721389204755986	2.2831282719831947	1.2354905045099616	0.37173844038129317	-0.3392523141982287	0.17808051852193726	0.3256695256716681	-0.09353003311337608	0.021363849763259186	-0.14560898018020504	0.09063280071141537	-0.1739343151088173	-0.19308612061174704	-0.051580584998313896	0.18900275574612202
NFE2L2	0.15300173984883733	-0.02402721410006799	0.15338941081485835	0.18388610049520496	0.05136062982157341	0.17065278698114975	0.10795536173934799	0.12614872329628657	0.03678486627557653	0.1623356320691786	0.006601143556920282	-0.39959160322065684	0.26314452774909025	0.09033853443521433	0.24535695729597506	0.13697898533963956	0.8828662530395155	-0.013862378549458635	-0.4229159288900653	-0.33409920851048813	-0.7071221003123543	-0.33925582375130947	-0.7180555492132926	-0.28052702121704814	-0.009155201719826719	-0.4037788933072119	0.02918988974246132	0.6635877011827501	0.19633304645718427	0.2642303581476124	0.11297772124620369	0.26835485864886915	0.25884321743254723	0.26995328984262024	0.27391652141377065	0.48355277169754274	-0.685481714511719	-0.08036351845074918	-1.0294320767832765	-0.045399111074972374	0.42890122234677097	-0.6574320570268112	-0.4544125377278512	0.13885252573492135	-0.033503698058408325	-0.01802905704944872	-0.1903717552400055	-0.37702005367324914	0.9479909071792688	0.2261681684925163	0.0954968454233942	-0.37012446271021915	-0.37086868024114467	-0.1915748453780921	0.3528464714192152	-0.28189075635696675	-0.16209358290407452	-0.4034133686588109	0.2692781654451603	-0.4662758160939573	-0.06520909606261387	0.09632961931169692	-0.02587698294511931	-0.6822886740448544	-0.000818396041332529	-0.037852255935222345	0.13666681553262153	0.0603963887580908	0.1907262224929136	0.008809442955960497	0.22702510708304877	-0.007402697610519482	-0.17539985289935078	-0.0887984287984646	-0.2815117948525077	-0.23453600898508142	-0.5279950335259883	-0.03157307591740851	0.5717897022690899	0.32852819187767857	0.5566934697168501	0.193459021824415	0.5879105617209598	0.7692737843562133	-0.1502784653418908	-0.9189634645989027	-0.23275605317049797	0.5930312784046077	0.3963297279330759	-0.014052938843198248	-0.7824211071334751	-0.05123643057560064	-0.07003356347652279	-0.8101186436046005	0.004315044901652243	0.03873337192099768	-0.012476348820903501	-0.0625196908316467	-0.08283468933758738	0.021144455391594857	0.02530905467640861
