	BRD-K02113016|0.04	BRD-K02113016|0.12	BRD-K02113016|0.37	BRD-K02113016|1.11	BRD-K02113016|10.0	BRD-K02113016|3.33	BRD-K07667918|0.04	BRD-K07667918|0.12	BRD-K07667918|0.37	BRD-K07667918|1.11	BRD-K07667918|10.0	BRD-K07667918|3.33	BRD-K12184916|0.04	BRD-K12184916|0.12	BRD-K12184916|0.37	BRD-K12184916|1.11	BRD-K12184916|10.0	BRD-K12184916|3.33	BRD-K25311561|0.04	BRD-K25311561|0.12	BRD-K25311561|0.37	BRD-K25311561|1.11	BRD-K25311561|10.0	BRD-K25311561|3.33	BRD-K47983010|0.04	BRD-K47983010|0.12	BRD-K47983010|0.37	BRD-K47983010|1.11	BRD-K47983010|10.0	BRD-K47983010|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K72703948|0.04	BRD-K72703948|0.12	BRD-K72703948|0.37	BRD-K72703948|1.11	BRD-K72703948|10.0	BRD-K72703948|3.33	BRD-K74514084|0.04	BRD-K74514084|0.12	BRD-K74514084|0.37	BRD-K74514084|1.11	BRD-K74514084|10.0	BRD-K74514084|3.33	BRD-K87142802|0.04	BRD-K87142802|0.12	BRD-K87142802|0.37	BRD-K87142802|1.11	BRD-K87142802|10.0	BRD-K87142802|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33	BRD-K99616396|0.04	BRD-K99616396|0.12	BRD-K99616396|0.37	BRD-K99616396|1.11	BRD-K99616396|10.0	BRD-K99616396|3.33	BRD-K99964838|0.04	BRD-K99964838|0.12	BRD-K99964838|0.37	BRD-K99964838|1.11	BRD-K99964838|10.0	BRD-K99964838|3.33	BRD-U86686840|0.04	BRD-U86686840|0.12	BRD-U86686840|0.37	BRD-U86686840|1.11	BRD-U86686840|10.0	BRD-U86686840|3.33
NMT1	0.37056422261588534	-0.037399177442348254	-0.09259638540248256	-0.3776979240972735	0.0042070349880164075	0.09551030455188059	0.25042287661478957	0.27968482214590057	0.5749944310307965	0.1850069317319051	-0.4110904093996372	0.06975666535232102	-0.12452933538468702	0.2446107682531912	-0.22425894979707697	0.018807302867001496	0.07069242080711764	-0.03557481838512159	-0.3657405246399931	-0.20970930131602294	-0.2356606815398532	0.3492664179028567	-0.13079869154042414	0.3144224215633624	0.2687639790987995	0.08480140147051785	0.21618567350646187	-0.008175868000810382	-0.28421159992470546	0.26488026015934335	-0.2874360896689271	-0.19044893850080355	0.05611183094802481	-0.0620097294605119	0.32467045932719024	0.15717973177746256	0.3810003492159719	0.04787303496629717	0.19051703978807458	0.04740437079698564	-0.2813016203122265	-0.13995229831108733	-0.133306962159964	0.1697883626742236	0.023165695361601735	0.42335903057685237	-0.13427098066378917	-0.00528428187737114	-0.2834886620032749	-0.4655235262346992	0.1692597095279241	-0.0913738627079989	-0.021057215070894603	0.11856739999468917	0.011223824190684203	-0.15326742612849742	0.37255646447768126	0.48790688014208367	0.15164576205026079	0.031216216572484967	-0.140175491018906	-0.1809923340175068	0.2847018602607081	-0.20719475906321883	-0.04600902512369931	-0.03436338699594588	-0.06849963616102202	0.18786170213650433	-0.08410695503919612	0.3940543831311733	0.39044701466193504	0.0030516931338183304	-0.29230444014220797	-0.17890917092950076	0.04447761478962894	-0.06307720363864415	-0.01242261694493744	-0.23533145058226643	-0.0717498493794911	-0.13890053585112838	-0.2569154220450394	-0.02052892879831821	0.015443714637738637	-0.05615939926462469	0.17176449954227913	-0.22458773920800587	0.4241544118504426	0.5485134655927778	-0.1986458107398743	-0.524002142994178
NNT	0.13221670669330857	0.805549791219028	0.29270434884616076	0.49377454078328675	0.4320248252933765	-0.004566122128766133	-0.2478689290843641	-0.1772542370136637	-0.25773822814395775	-0.34985672804296897	-0.18833441527715541	0.2613770367136725	0.13377004472803686	-0.026724263578984164	0.09561864225794754	0.06418767734782922	0.22046950311979252	0.07665212757511064	0.13319152198625162	0.22758826174986377	0.012554950879324345	-0.36976011596554503	0.37689694126006934	0.059919406601540715	-0.2612232599960536	-0.3114727309373899	-0.48013364704446904	-0.19792842106014152	-0.6187084819807721	-0.37775317799669345	1.5502837099148614	1.3033454422235071	1.155148005674315	1.1804792898497505	1.2166316116237683	1.0750716299829968	-0.23308480702913728	-0.12132807853894434	0.2739012515239221	0.09801323132637219	0.8961985575847132	0.6859204979431931	0.1638558756999474	-0.14085942708528995	-0.09642882787264344	-0.09144011301872161	0.7556758868388638	-0.01599477890210288	0.24771151640087	0.5061947599808155	-0.14985011451047528	-0.31589027494096494	0.8769593051260983	-0.3790916255721098	0.10370032279492492	-0.15209644148978332	-0.3222504832807074	-0.6877244741741094	0.15579852431013533	0.170640355366911	0.4396523291949938	0.13076438333153936	-0.011097473586941279	0.2546010268265915	0.29956084036260383	0.02669725609494596	-0.06365477366325223	-0.215924785565108	-0.05591547134595073	-0.11025944832043806	-0.21604946576632025	-0.16398346705314518	0.18139534682764089	0.15668703641013337	0.023784012446168273	0.017130755715027906	-0.08088549075198515	0.15067888775606222	0.3015707953051967	-0.07209878523830282	0.22757795769724046	0.15995171015302065	-0.1007877779572377	-0.2744238042321842	-0.4490459862020935	0.029988735468963412	-0.614186378425174	-0.4976526639007354	-0.16210311732416027	0.14328205664152746
NOL3	0.25857540721097383	-0.08625768478293712	0.09656756830258513	-0.03348322285913833	-0.9047613181673052	0.08778656658777173	0.21101005260760974	-0.110423700127192	-0.2396537845565246	-0.13711587634520525	-0.0782424415257091	0.3842249721823438	0.2958361030936783	0.6377593266671232	0.3070324472394397	0.6458204658256227	0.7903184573579415	0.30349672861058546	-0.24013209428846474	0.027028759600428387	0.42936973548219076	-0.22447029320007475	-0.056537711742038255	0.4968808614092482	0.7283797223472218	0.8009760888695379	0.12733877633063942	0.34437664948434055	0.34025472567229303	0.5001952337818611	0.9131957835045614	1.2186959923018073	1.4089736411849705	1.3288441418028953	0.9704504869310026	1.2964761638698836	0.045677490601171655	0.07315150615496376	0.25568152782244447	0.4792782278549967	0.4438681796880862	0.39397750255388964	-0.2004264668929275	0.11832151449643587	-0.07488914453066364	0.20393350002093058	0.4347255201828772	-0.08800116820213215	-0.5290135419232751	0.7343834570804635	0.47863678661500764	-0.28580000970758057	0.5328208879251329	0.2887789474472046	0.4323341965832424	0.7457926489461872	0.6070519409283008	-0.2641058170503996	0.5772332369958377	0.25515062132930194	-0.11112905375412652	0.2922991811521225	0.08584768027238059	-0.6100134204672942	-0.09096087799130537	0.03308826192440121	-0.044146461120019374	0.2576828769537111	-0.004872442514469573	0.6263508355311848	0.1733988447678385	0.6877248513392905	-0.36469614913079224	-0.11692347853237095	0.6179077488177871	-0.2096300077166108	0.24361295457850338	-0.7772065530879448	-0.6386882995096723	-0.14184536905627887	-0.7678537244033082	-0.010066626847112422	-0.44187106944477667	-0.15867735802420432	0.217256010696414	1.0245571996828584	0.4884609598909548	0.4072474182119799	1.0654248908344381	0.4893563831493317
NOLC1	-0.15617155801626895	0.09057845306836103	0.06712558771723032	0.3122679804586947	0.10669933823037898	0.10396038442749826	0.3149373902307522	0.2052766589244198	0.2929644342385682	0.15893727709957992	-0.07235733083174978	-0.743863730667897	-0.4303707507216661	-1.4421686996268261	-0.3157411870345346	-0.3058834660956027	-0.0639104643520471	-0.413794855603087	0.2189821061093203	0.07363196992060021	0.051948034614229734	-0.2951570895635065	-0.135917538982102	-0.16791228682194279	-0.39591196596042266	-0.32171324437109367	-0.2994274706309164	-0.357526642611143	-1.2268443437197059	-0.5826791170570248	-2.1257908212713112	-2.369147786196271	-2.3078429034903305	-2.3410440662374232	-2.0972658835891176	-2.3943658856057404	0.4000510531205392	0.04546963985149629	0.1477083712357743	-0.16843633040403758	-0.4980790267846527	-0.2577496149601088	0.12020636851970856	-1.2921996087294365	-0.06418028538043725	0.05239171321575379	-0.8174949648441417	-0.45360961938515726	0.06758254219400506	0.26309998341991303	-0.28028851376287633	-0.5087994476044896	-0.3413362321094393	-0.32713140211207364	0.2245182175357782	-0.012323901524498618	-0.10346757457818434	-0.3456074372407289	-0.22292604694218335	-0.1971681773200101	0.32339954488182726	0.22359446492480828	-0.0073950616184961975	0.09019204393234759	0.22340566740786696	-0.030788041646184833	0.3052210805354972	0.11884436265016163	0.15530374502524266	0.16066906586671456	0.2515430130102689	0.1537663711645655	0.25211501633888983	0.17024082544170818	-0.0923290361930172	-0.17257964924128247	-0.11050219530243115	0.1312882354084645	0.11663707387061824	0.1836359618680765	0.30014882077934973	0.01916211382603983	-0.46831206832129446	-0.31568212311607385	-0.4149850320872197	-0.13057896790120793	-0.47732411690246873	-0.4312672857141475	-0.11436324820240588	-0.0216598100895317
NOS3	0.11139093666654547	0.07867292059696807	-0.11171383137290529	0.15142280754058568	0.10008817626043975	0.013131784262780203	0.12461820328152262	-0.08159472344981082	-0.017723015926715213	-0.10486344703847623	-0.18525653533084618	-0.007497010111078506	-0.22566071815876398	-0.2611439636504933	-0.0782919490977781	-0.3470575084639494	-0.13206911193663418	-0.11309727937695602	-0.025516734329042556	-0.057252377211955974	0.04557988410178412	-0.26253395435101473	0.05086331527193755	0.05255956519998772	-0.3026227793447765	-0.2866516237175638	-0.10559073577678157	-0.25980002086785153	0.05047525416774438	-0.08597415495480328	0.008085437108932147	-0.005670667171416414	-0.001712720873774091	0.07723887185455208	0.03788043301712376	-0.06813716355174984	-0.06478990670962181	-0.23437923070711944	-0.01773323969963266	-0.13980390505912954	0.03715207142707655	-0.03899590131564009	-0.07267123974286542	-0.05920123852216275	-0.09202123917066111	-0.14842191176536726	0.05906811280128318	-0.08651991801384125	0.02421376732599123	-0.16050221166606868	-3.3410942864205616e-05	0.03834281901411322	0.43896327959648423	-0.051434438741349155	0.2503744591558119	0.06678860614736355	-0.11642717154618391	-0.32098314227410124	-0.04988636746795402	-0.09557935641496407	0.32845732083856777	0.07327401567466622	0.07580103432698977	0.16798171611778043	0.15901872567769915	-0.038140283410658705	0.138672090004652	-0.0812099007459784	0.18630610826687968	0.09484208308733466	0.13922208034075215	0.0535960948772923	0.0216704003965497	0.15169809122871522	-0.004307580175695176	-0.12671171331663977	0.004455282003703746	-0.030902200725239304	0.2884681162731549	0.06370884439219582	0.17194368444866312	0.022909092030575746	0.11826714863802934	-0.05788388335675165	0.45352795424085396	0.4926940506712425	0.20112918866573506	0.16282040280065	0.1608438894620899	0.22938503076747985
NOSIP	-0.3367369423718534	0.3957570864457069	0.34601770767524	0.7898757080110466	0.3307339876601422	-0.05868682924607693	0.6471921978713748	0.06433753592926521	-0.4569475808692645	0.5688433685832379	0.10624986034606199	0.09705086675460262	0.2902779958917243	-0.7852956999987709	0.4824640703872074	0.45147845222871535	-0.014720643210322256	-0.17110654885719642	0.7072824648305064	0.19954269975820585	0.5851165631420177	0.15061744166257837	-0.5426324796710373	-0.162271731896895	-0.8782696666263184	0.09441308927915919	-1.0086978325148115	-0.7346167845186086	0.31539572917306974	-0.5904837609990793	-0.21387809891430395	-0.2860470216074213	-0.25546173450178766	-0.17381222733121457	-0.19833583262427237	-0.21275751837095808	0.31824241344745374	0.24019575461363196	-0.43471960679078653	0.45568509126320933	0.37820506756122363	0.35399038657164006	-0.12017827327434787	-0.6530829141078845	0.2080837729038342	0.3267903552911224	-0.18683427786215687	-0.21526562984173125	-0.29750284554564477	0.6308330091437316	-0.2896403493763427	-0.4079024253743955	0.8434150938671868	-0.048157687870814314	0.1177278955271408	0.08488378022534171	-0.15489094970760556	-0.9327685706595551	-0.35693573386650623	-0.06606310027494781	0.5216513827046064	0.3357147367357511	-0.07036736295545169	0.19006856290995713	0.40756062542282256	0.2732930850373987	0.3332577167413178	-0.05373623187725348	0.37357841198261	0.34533103649432856	0.3203271200718021	-0.2670929397680816	0.482954768442756	0.2578389266524657	0.17385505643949925	0.2242338860546269	0.03584544221682329	0.27263963169451993	0.05354310583883345	-0.834936098854532	0.4323174239042622	0.3127177745701542	-0.6009314258631555	-0.7872052826481424	-0.8428409029403783	0.16724566957363626	-0.3690706732119242	0.051498656310438186	0.08867704644566714	0.2694952718220221
NOTCH1	0.19187853314677028	-0.19509587290966302	-0.12727415234787642	-0.10483279868985533	0.36113155597924723	1.1789441925606987	-0.17146193439310142	1.6972684897516732	-0.24132287977911027	-0.3681215917850211	0.02357640708178484	0.017314217507681324	1.5208796576419144	0.2330735447529945	0.16859053157303508	0.23328386303945217	0.1258912757204674	-0.1895735169410854	-0.32919795032446836	-0.34283410137501846	-0.24787906411273278	-0.3953581872925224	-0.5490615109089833	-0.5753913778102259	0.2653350013414742	0.08435371357081738	-0.08561016877316223	-0.00963254226955416	0.6160928865707275	0.02949004777025503	1.4940342212374598	1.6059154905386326	1.2802033093059597	1.3479641870640828	1.2749911997043095	1.65350812003852	0.015167665114770301	-0.006646369665096685	-0.33146568652910996	-0.24652770079099184	-0.2820329510859949	-0.16527103142860552	-0.17577834801796102	1.704168335229923	-0.15070701317909396	0.16244767152346165	0.021171661645938755	-0.2990843267929855	-0.20796204452834743	-0.27012696185515733	0.3736795906664134	0.5777604578183487	0.2555084800343585	0.34872193813307756	-0.04972297704476425	0.10425538040851319	-0.1207861987166865	-0.05534287121683038	-0.13704235711849577	-0.20947934879319222	-0.3976129090320935	-0.2948151687043404	0.42071967146988093	-0.16020281070135609	-0.02096960811219084	-0.08251739974549761	1.2403223383732336	-0.5869910466365319	-0.253690354396135	-0.4745503524633546	-0.3344050061397059	-0.5007116830043298	-0.11126815463348017	-0.17658577925847277	-0.30440000597719674	-0.23909660645659336	-0.2179942159522875	-0.16091767087581013	-0.31107414057411553	-0.04399907070657516	-0.2672646276110739	-0.15526997195279968	0.6599140925038137	-0.23816499979529895	0.09941546830789723	1.166016782687187	0.1525163981950879	0.02378632178427864	-0.052092303459689404	-0.24602075346312743
NPC1	0.4706850435660721	-0.04348278474535997	-0.0883859469545351	0.013660002537286756	0.19147639324079138	-0.09520025461286623	0.052485362841533156	0.0322379820578312	0.3916825044282429	0.29587472828964706	1.099817296916078	0.7194301953495131	1.1714913616524472	1.1608625103472603	1.5538181127807584	1.185227178868779	1.3396868596505032	1.55987062816821	-0.05774781387722635	0.02336806814428331	-0.009301512275994442	0.01720402165009312	0.26037670629609355	-0.0020936037343262845	0.05749574796163307	-0.08492786006787334	0.08992539357073397	-0.2353351678298088	-0.027201901963923802	0.1144787300217341	-0.6248998987515895	-0.34327208836142814	-0.5596357712833886	-0.5094970832307676	-0.3840341716767966	-0.5774803127307263	-0.082606005790906	0.02341465778839898	0.5555173411736121	0.5068960013756391	1.4882273052900266	0.8776233306297891	0.4802886564303665	-0.5504593357673059	-0.39249199720529404	-0.4721939962338177	1.5609373170901568	-0.03977267118600677	-0.37916639419830184	-0.012609913271729667	0.11351877484935773	-0.41433919508240624	0.0856356063478702	0.07515523148680832	-0.1618495925246597	-0.07908005394012078	0.20715572451833145	-0.020337719638776026	0.13130079396314454	-0.16095892582713134	-0.23815480805599964	-0.15274698447511748	-0.04695907968955174	-0.001036452829349462	0.10315170982626132	-0.19686009940579133	0.4453206585615108	-0.10543000074533282	-0.06322666657276639	0.646155355649117	1.2280300091474485	0.7311786729861529	-0.0903791114537403	-0.11261222452915624	0.2390449868482684	-0.04336320899133531	-0.06406246331753411	0.14119617518420924	-0.04689578259607282	-0.4431877612125259	-0.023679086687693324	-0.23435286525541463	0.2334542419390037	-0.14666252291895354	0.09851005379870219	-0.13284723176375657	-0.027430127295385038	-0.0290129712705219	0.25124995908086917	-0.2803759651901239
NPDC1	0.009867712564301337	0.09894442602412568	-0.2927679422600165	0.19807273756164503	0.779212397284188	-0.1596000145496994	0.1780174507961405	0.3611522167622188	0.7787772054794248	0.6953326892793333	1.2563064136808588	1.0685262945329435	1.928267596536596	1.7856880539625635	1.01416434275333	1.844241038586005	1.9177113558701038	1.884131878322009	-0.11633483705074828	-0.04088241354749241	0.005554503401250817	-2.641042116224905	0.1319939806850409	-0.016531324358596795	0.2209303658949532	0.2571625115847939	0.17908521635875907	0.34036493893520436	0.7858846297286283	0.19815497356837852	0.8232628823949375	0.797303333208465	0.7222438382615104	0.3039775424153041	0.6669810488359544	0.37310868687659127	0.30247479695540047	0.8029821262604134	0.13786412813724466	1.5051894499705367	1.7354227822866177	1.6162141666656866	-0.4024131939961375	-0.15115253509619495	-0.12572053334652042	0.2689728094981249	1.5698307667023075	-0.03430319847204958	0.08201060336260409	0.025966165582610518	0.3730060519679868	0.305811297350731	0.7254574779715183	0.364552902832085	0.025114630172968926	0.03045829542034717	0.06003740887536502	0.13979063147141524	0.5162134832980575	-0.02847540507360513	-0.9261616481021749	0.020469459110463124	-0.06232966332826765	-0.11970346523611575	0.16020218069823886	0.03167663783261906	-0.021316509858157733	-0.07802988749284179	0.1139354795064665	0.31993479667565605	1.009818794910723	0.12419010419111753	0.21414883967776474	0.1230302955583884	0.0901561619369513	0.11652142749909859	0.21444672223083985	0.12276355269851891	-0.12476611170198382	0.21637109616999517	0.026812082767277683	0.025479765347411625	0.43843576157360076	0.2587541895578666	-0.020158824087937788	-0.27793168612173896	0.06002027827181008	0.2560535123959375	-0.08049127304305692	-0.27365965990510865
NPEPL1	0.4076207853940062	-0.03092614656382331	-0.26823095219984366	-0.9710062867613907	-0.5361401129606588	0.21562581581046883	0.5863165355228861	-0.0259479128610689	0.2690441154196768	0.15137880308075977	0.019206573570647183	0.18346385524907038	0.7103061301602104	0.5415981164784803	0.5353332255832305	0.4786008242999342	0.8105661882749052	-0.5308965608124598	-0.3420765670471934	0.0017311212588066265	-0.33133766652309404	0.009626781934894524	-0.12511322193812516	-0.06493652109004522	1.068176501708021	0.04102023116488714	0.7017459399746405	0.7393737044670553	1.267315741251359	1.3346101293533632	1.5429356394761	1.2910194502603634	1.7983472525014137	1.860639364993813	1.3686040863783746	1.6651272755312678	0.25142571962796606	0.623822401731441	0.048463731178869075	0.9096670647156534	0.8287777157318889	0.6719071026337436	-0.2334356034107706	-0.1992982844817345	0.010992414523392688	0.3128150419088496	0.22581974860949305	-0.05259092135307242	-0.12244279500609927	-0.9531053620220762	0.8300593568650895	0.9694289459758701	-0.5414738712219845	0.9121376493171454	-0.5787902452432299	0.2669137218619415	1.5774595241702987	1.018279482382594	0.9688422856786693	0.3858938886242885	-0.6030939426621669	-0.20717542239819275	0.02166438861560227	-0.01543532007489734	-0.18087621165249304	0.24214433626356735	-0.10890825075981041	0.6654584173055783	-0.24060759984530064	0.02217040893358953	0.022459747363358023	-0.2720295854715212	-0.10774262313384853	-0.23396672524011178	-0.018772448329062996	0.22207615996433194	-0.14342177222403674	-0.13577357111241048	-0.4931871277995243	-0.7803230068900366	-0.17403597529470982	-0.6116171709877948	1.5042205406167184	0.6109065934551033	0.5660877804321137	-0.6868736395278571	0.7661015431698335	0.4209095004861725	-0.019123788457208118	-0.8613607696346867
NPRL2	0.194342808205616	-0.34819993515096775	-0.011928015723936388	-0.5256248282603858	0.06565796461025582	0.21460472663038743	0.2518532582513098	0.2889809204277493	0.37558819819913286	0.23490232652510792	-0.3570462346929979	0.6549588164520923	0.8753097869616161	0.7978331008441876	0.17052850199759076	0.8291997285259379	0.11908375291816113	0.07801778908634649	-0.22609808527055186	-0.2994121508777378	-0.6802262188559224	0.6079703433664237	0.009668990348155049	0.3751029538236394	0.39595634820885667	0.3311533628146221	0.2642646013038519	0.10038830635836386	0.4841309285346173	0.7895149980054441	0.06643630937039954	0.4171131619805453	0.44586960303898887	0.3195015780586894	0.44731524591345295	0.6853514562678686	-0.234012717467088	0.1726466313386581	0.1802119516715024	0.48170665178543476	0.3893006395682311	0.5578786221528667	-0.3409200120583555	-0.5162900027250629	0.27031862650162175	-0.526774043303269	0.5307566395784035	-0.18596672620528784	-0.509765119869486	-0.34890028975624077	0.28936717781330934	0.40046850256051353	-0.15189739270328673	0.35934056197662595	0.08746034655419639	0.4025369248510972	1.1815474019324945	0.9915411556575062	-0.00925649708002337	0.32925868769408356	-0.2680455088341735	-0.03524364496083798	0.31729652794804686	-0.13455810414844382	-0.8948223760423186	-0.017768145226650194	0.045695992249709626	-0.2539046629881249	0.053800634481968444	0.05861463938003938	0.4166359972342469	0.08175465021377981	-0.46160040449003564	-0.44653024806091146	0.11379024584913704	-0.11729899368598791	0.09579052339447003	-0.04727928429392492	-0.2243573747220792	0.34121410931523233	-0.25078071490368536	-0.23954937809505802	0.6343450528394617	0.7360750532171222	0.18748584337349725	-0.10856342659483313	0.706544562942352	0.8549566928785625	0.20099533479184176	-0.5604176520104526
NR1H2	0.07418659717831251	0.8142186873573175	-0.5482982045672609	0.4600741299873339	0.20329900466781817	-0.02574544940649363	0.2096075250969065	-0.04105492426773072	0.4893069394741006	0.01735184071102373	0.3650588906702457	0.35692144975356194	0.025515645782805702	0.5537442462666732	-0.28289521868496337	-0.02867438427483145	0.08042462689770424	-0.16568951578768912	0.9029962376181956	0.6601077997017054	-0.014082882282277017	-0.19645497428427502	-0.6600213699561138	-0.8128373685455843	0.4786754906758768	-0.03186577092478723	-1.2886502151079646	-0.20925283678723824	-0.3324440384909246	-1.3138415532341947	-1.4482621474730049	-1.1223698997649736	-0.881056133762295	-0.6924835659687256	-0.1016680323909308	-0.8631493249178627	0.1029655846571312	-0.12584175024277133	-0.15286972913986574	0.08977893279148959	-0.2772277442002906	-0.11824643367376098	0.27622424529148965	0.15202223863357123	0.8995042555148786	0.3822916039442405	-0.16670040998703387	-0.07917974386459765	0.5030832102031889	0.16599206803685806	-1.435809850804099	-0.39329589431606643	0.26661075705716364	-1.7502419072749482	-0.11233020900650341	-0.27497305221917756	-0.40499920204571865	-1.3560250301169814	-1.9858595721073504	0.245087327082499	0.07722020530324647	-0.41670337808189545	-0.8164744183076983	-0.07706916070247471	-0.06701770901312454	-0.23817001301865867	-0.03698505951808043	0.08294358021173724	-0.24692376051193646	-0.10163772179530255	1.3436549258843444	-0.26790841652796854	0.44003634141141096	0.32661929325658906	0.3239738802525232	0.3680505620806767	0.0939475224144098	0.21453412100574631	0.5141585222887036	0.30278433193802545	0.6607303590520447	0.3373434125443466	-2.339756982037864	-1.2091913775807148	-1.20142059795009	1.6343734073352352	-0.36393030538922577	-0.6879708997382599	0.8727925720262908	0.14164660152847444
NR2F6	-0.3083577780690326	-0.2553602609667334	-0.04887692200138449	-0.10605535972081981	-0.22948897146121508	-0.23626940671556054	0.22977922617138535	0.19569669542657842	0.0988036014558477	0.003790306758704176	-0.35483478448084443	-0.5870129676338743	-0.6091922050977191	-0.3222833160960654	-0.18957334196573505	-0.3282110348990894	-1.1746732459266316	-0.3229369516358999	-0.09342674023190334	-0.2222012480843644	-0.10025997805204472	0.15845284911837196	-0.37556205482329413	-0.43811859167184214	0.3002923124565691	0.23501789963563388	0.08764296898173818	0.26662399468292364	0.39043938935198	0.22094146931739425	-0.8783612961589774	-0.638644649756473	-0.6993609169171155	-0.7081857792903707	-0.6701573250267444	-0.4792610481293463	0.46775191466013527	0.2664898792902619	0.1630985689163206	0.09808861891428637	-0.23282543341318748	-0.0662140862147016	0.4108172273635861	0.37553857644399	0.2244052235285435	0.29263131300608336	-0.8033087809880577	-0.11675672690073628	0.024563678662878747	0.0018693451915853625	0.20392289959726403	-1.055886412830855	-0.817758715886427	-0.15794684356682254	-0.021040818052886934	0.22036179615976317	0.1248864580363005	0.4993202339519165	0.043556661756614545	0.11590077476713745	-0.19974788000581345	-0.06380245814814305	0.045694318286225354	-0.17411696934641205	-0.10072174894351615	0.09795013737441345	0.19393523375193253	0.07273861408233569	0.2945139487584427	0.17602459430694553	-0.27924141089121574	0.1665659252802527	-0.08830584302127835	0.0269168526165456	0.12284565366321527	0.043772751917482346	0.08675296182706542	0.07803836593410256	-0.005021743700419634	-0.13159113297820468	0.07569924624558648	0.048315749065783585	-0.6364250839341162	0.013951706645465597	-0.09279551761866915	-0.15992948189262238	-0.792742077711987	-0.16738684705825216	-0.11243881069670773	0.1099392958330494
NR3C1	0.8341396248040295	0.17079655873186997	-0.09699679495255194	1.0371263703751625	0.05115215728915157	0.7473589669460284	-0.5260574327899032	1.0228019266449835	-0.3826261757931923	-0.5210600349549885	-0.28662811961801954	-0.1561455871087339	-0.5026828580680197	-0.360404253674826	-0.04909291940827091	-0.38790981722193446	-0.25062507512466503	-0.37485202254011973	0.3235610255028997	0.11856760820270977	-0.08221669162521916	-0.19252786207424322	0.1550162489038079	-0.11676398335500338	-0.44060960810991884	-0.23364409538632872	-0.22682094618967094	-0.3910564820432416	-0.38451533197651006	-0.17354690138471204	0.26849570344064116	0.35398451912278606	0.30930195822828765	0.3297398947683534	0.46782582171006276	0.15590174625928732	-0.6882239714646948	-0.5776719974860166	-0.30464998159653095	-0.5316353026414525	-0.09485531085576741	-0.3152746319159479	1.0463200355187439	-0.8174539589270564	0.942492663921454	-0.6669312881812068	-0.3256233143195126	-0.7313346440975481	1.2725909321721014	-0.07256199806144863	-0.2657394714166153	-0.30218004871978393	0.13352500412255797	-0.06606056543377499	-0.18729093222435841	-0.23637116840129627	-0.6175905963823428	-0.6771685272965658	-0.5816645324884613	-0.2668939683154979	0.2710669720556906	0.10032957480849847	-0.14063641613699204	0.12816251957173272	0.13071713955811118	-0.21440690743642113	-0.29535132640447337	-0.41016130997584366	-0.21308129542913168	1.1505913584048935	-0.4030579653764382	-0.5552786437059058	0.09042498986868737	0.03726238553825271	-0.17008022852967267	-0.05412628114912751	1.223552175825363	-0.2404145759643385	0.17953638065055047	-0.23268619356419196	0.06547427724699546	-0.11739896282307101	-0.39782154247014184	-0.5256842059388266	-0.36384141196876857	-0.09472197083212563	-0.24977340664386816	-0.2645595609460602	0.012567449834408015	-0.013027987109878403
NRAS	-0.08402384632805315	-0.08823660633064057	-0.19973340835897968	-0.11057585292396377	-0.2633577295017047	-0.05520520378133561	-0.3834044222648325	-0.16288977083994638	-0.40121211351699265	-0.29889331349203613	-0.36618702246670115	-0.36492910302479525	-0.18316913230403506	-0.6114168161201287	-0.41082531780500453	-0.431781007502727	-0.4852100055398812	-0.6712763816863013	-0.16980087226176752	0.014396582948316214	-0.1314438549949634	0.11256175526582475	0.2127783346791071	0.2729245741674203	0.3360861710270792	0.1195358258379778	0.520146349692638	0.2589448373334058	0.6822275291835856	0.01595121233793506	0.26273417050787623	0.057037082989888965	0.013913763726000875	0.1497532529014	-0.03191957951536413	-0.09496136989928448	-0.1407755245306562	-0.3095341648199632	-0.7174481262304857	-0.6928987882076175	-0.5864374730525886	-0.35456482227032166	0.2862918061476473	0.21509051347390043	0.12063721681252382	0.15455123607928792	-0.5513048169551761	0.015433874374779796	0.3683907438553877	0.14669266846069817	0.3388168449284059	0.5456414010687247	0.15574196957546604	0.21592657492448689	0.06860989854165211	-0.15836523913513437	0.08337073492944569	0.09919085915171373	-0.1708833755327861	-0.3218885115588703	-0.08877646492761304	-0.29776278991214644	-0.02670921573695691	-0.12917699271933847	-0.35740321018977017	-0.11545562781514507	-0.19515213941916562	-0.44220813408876225	-0.06666082039857635	0.08605790798480584	0.02378983522072649	-0.15179349556947486	-0.013637207116690734	-0.0322444684856927	0.18772673328351117	0.07943699392353132	-0.23107007937905255	0.12372976790897106	0.2354077261409729	-0.20503229303322312	-0.16181767852776474	0.2113458236233073	0.6434858150702768	0.09167579773177081	0.34998270536853643	0.26124024756504244	0.12970737580100136	-0.09108081294793635	-0.17416118989012	0.20208693430423233
