	BRD-K00337317|0.04	BRD-K00337317|0.12	BRD-K00337317|0.37	BRD-K00337317|1.11	BRD-K00337317|10.0	BRD-K00337317|3.33	BRD-K12184916|0.04	BRD-K12184916|0.12	BRD-K12184916|0.37	BRD-K12184916|1.11	BRD-K12184916|10.0	BRD-K12184916|3.33	BRD-K16478699|0.04	BRD-K16478699|0.12	BRD-K16478699|0.37	BRD-K16478699|1.11	BRD-K16478699|10.0	BRD-K16478699|3.33	BRD-K47983010|0.04	BRD-K47983010|0.12	BRD-K47983010|0.37	BRD-K47983010|1.11	BRD-K47983010|10.0	BRD-K47983010|3.33	BRD-K49865102|0.04	BRD-K49865102|0.12	BRD-K49865102|0.37	BRD-K49865102|1.11	BRD-K49865102|10.0	BRD-K49865102|3.33	BRD-K51313569|0.04	BRD-K51313569|0.12	BRD-K51313569|0.37	BRD-K51313569|1.11	BRD-K51313569|10.0	BRD-K51313569|3.33	BRD-K52911425|0.04	BRD-K52911425|0.12	BRD-K52911425|0.37	BRD-K52911425|1.11	BRD-K52911425|10.0	BRD-K52911425|3.33	BRD-K57080016|0.04	BRD-K57080016|0.12	BRD-K57080016|0.37	BRD-K57080016|1.11	BRD-K57080016|10.0	BRD-K57080016|3.33	BRD-K69932463|0.04	BRD-K69932463|0.12	BRD-K69932463|0.37	BRD-K69932463|1.11	BRD-K69932463|10.0	BRD-K69932463|3.33	BRD-K72703948|0.04	BRD-K72703948|0.12	BRD-K72703948|0.37	BRD-K72703948|1.11	BRD-K72703948|10.0	BRD-K72703948|3.33	BRD-K74065929|0.04	BRD-K74065929|0.12	BRD-K74065929|0.37	BRD-K74065929|1.11	BRD-K74065929|10.0	BRD-K74065929|3.33	BRD-K97764662|0.04	BRD-K97764662|0.12	BRD-K97764662|0.37	BRD-K97764662|1.11	BRD-K97764662|10.0	BRD-K97764662|3.33	BRD-K99616396|0.04	BRD-K99616396|0.12	BRD-K99616396|0.37	BRD-K99616396|1.11	BRD-K99616396|10.0	BRD-K99616396|3.33
IKBKE	-0.26285445249997635	1.2246768867950797	-0.13299449788656967	1.1402137422461835	-1.0726083500306685	-0.11770091067553157	-0.30994506885592443	1.9905668887538104	1.505278713936459	0.24024466575221334	0.43980562595095957	0.20358333414727525	-0.20837685498437727	-0.013797860934059436	-0.17738814786365045	-0.05318754038219353	-0.10441444310388388	-0.03928198325577862	0.17250463576768826	-0.040697701758160086	0.4326509467580104	-0.08195001293080868	0.4818629686787966	-0.19428376844435066	-0.013425954243728692	0.11383726501145362	-0.0650112893575973	0.030628205005463136	0.2315047486736762	0.17569301363458514	0.1078479566092921	-0.19144131606822157	-0.4101014989185569	0.11435170781030646	1.0790237400332596	0.12188878820591291	-0.3168235651415374	1.3299759094926122	1.05351245728675	-0.3192558166308279	-0.6268552586103491	-0.637685376420506	-0.38602461925314085	-0.18895905307741354	-0.024320856809024072	-0.35586009546189956	-0.1393692755718877	-0.013440225023785501	-0.46324665887578637	-0.37374183242236203	1.190817845173371	-0.24406494692004918	-0.6759310671867071	-0.24958268604168113	1.4218360064515048	1.262539529101091	0.14384244956892397	0.07464086104013597	0.0868222113487418	0.20008356154844917	0.3496414392096006	0.16448249426455064	0.2542837065182842	0.4551803836129311	1.616483161966989	0.3251092402017675	-0.1902918283164352	-0.2213563617346598	-0.14190365737681532	-0.10829507210118579	0.0916027837395174	-0.1532251789512665	-0.36213176987317386	-0.05945042670489897	0.13972873643724823	0.08728362878975175	0.0747860182737335	-0.014433423710720206
IKZF1	-0.2898729254374759	4.5005371184151945	2.4257303131418917	2.2950487554865573	-0.14581241894117594	2.239444506498983	-0.7404681093614176	-0.5469048611422845	-0.653984257746965	-0.7850502107356742	-0.5009876831310193	-0.4323736110774086	-0.5951720690340471	-0.5201520484907345	-0.5034776006201555	-0.3483631619404021	-0.44098202583117335	-0.4310034302078196	0.08490364178957248	-0.3210912105434147	-0.12144482366063403	-0.2618119512937196	-0.3639692939314254	-0.1064781949120895	0.7626257934146674	-0.1487726399154747	0.23851292869460972	0.041060149054606164	0.6498664544313345	-0.020004701638569124	2.6261084729033723	-0.06216679381574863	-0.5952668014984669	2.4648740876795734	-0.40946679005847714	-0.3790775362473074	-0.4547888339798349	-0.1915221680186819	-0.011285592594651858	-0.41889636150759274	0.49942459682475615	-0.12076250115537383	-0.5658689382847331	-0.5472291532974785	-0.14753614234174992	2.1368068785485987	-0.4537839829872425	-0.16703291393884298	-0.1853560457257227	-0.5624866836124262	1.9924837307953658	-0.020366262807838414	0.19598967753923816	1.9345396560415733	0.22102033423886494	0.039912930709869045	0.0545192493263286	0.019852388101950485	0.37923311131956394	-0.37571865972985385	-0.11162333282074395	-1.1874047435749804	-0.4003379566795302	-0.3193839720929284	0.2383740646468775	0.18043037818604	2.5900380671073617	-0.4454517407393637	-0.6712103394361647	-0.16189796994598207	1.9590703282995197	-0.02184476307150381	0.23789016912701758	-0.22523910176484044	-0.16636887388794883	0.275718799030322	3.3602441324389383	0.07425809943334638
IL13RA1	-0.29305062814260346	-0.559479832369766	-0.19429300964720753	-0.29160727067495235	0.10951302974776815	-0.23716706380988808	0.011254940150234797	-0.09708665998240236	0.2822137110449144	0.19736449214440288	0.4848641306564237	-0.020151730958607672	-0.29822591906127816	-0.3611863597683227	-0.1551122527344567	0.1803319738224376	-0.06610541293035865	-0.020692820464173423	0.7317657835463175	0.18175535650334793	-0.4419483564116735	0.4988269047859391	0.212856320030669	1.1526725581568538	-0.6639705115329128	-0.5763169293401623	-0.11395050778142769	-0.17277706776518542	-0.24442730118636777	-0.21544686978718655	-0.029176164797459474	-0.22323473176254183	0.23067382961585517	-0.42153314759260024	-0.1958638046081651	0.4329555507924952	0.1836733086430599	0.13700718382747823	0.4576899965899945	0.33900774797198174	0.5812819400437114	-0.055814877731727996	0.086110403362239	0.3169372811408155	-0.013994974573355043	-0.32017290858417863	-0.11888154742143915	-0.24827777323789904	-0.21022724730599732	-0.21833691683754264	-0.1585530325634803	-0.4891471133141409	0.5120432388693752	-0.021810553505758	-0.15498700467949197	-0.36336937134082464	-0.748015035115755	-0.44099144894852554	-0.342890937307961	-0.27124112324836896	0.617623470881257	0.16961248480581523	0.36298942616068075	-0.23157122166522903	0.396716952214085	0.47757056380154417	-0.15937346678513808	-0.09655356801571813	-0.016870253928147488	0.1425162757892465	-0.25685302298161733	-0.16252182770406462	-0.3508778605785062	-0.4238116575181928	-0.5043059806617846	0.5927071604893825	-0.4263253060240964	-0.3268217760352942
IL1B	-0.1894375633507218	-0.3664460259841273	-0.2311432894033499	-0.07654817527279789	-0.19546582271889168	-0.5554360829367789	0.5807048016053619	-0.5184376879901164	-0.4600523930304578	-0.5128128944249237	-0.5155066360222094	-0.6930875728692995	0.17435853648722363	-0.37621105840853514	-0.6148243998632807	-0.4294786668435104	-0.6515603977444897	-0.19999030312338917	-0.1379415582063679	-0.1479068976876897	-0.2732353180646889	0.09443212404395614	2.366431486027688	0.39116329202470485	-0.14455818559166012	-0.0403834345352756	-0.1391374573224704	-0.15371475942133123	0.2307835615285273	-0.060183604234979114	0.42299762346016817	0.38365623524999454	0.3477050874527077	0.6171072889103973	0.6320761045806158	0.5948825601312707	-0.1591593577311592	-0.5450497236598911	-0.6152728090018069	-0.3726448396496587	-0.6433642319749472	-0.45046476641403405	-0.2113921872045109	-0.19090669375988453	-0.11318568250578902	-0.18179919632926733	-0.08738681824371082	0.00609116410301939	-0.04314973267570288	1.5005809159393244	0.04164596793077635	0.09403739446840298	-1.16714967953656	-0.0550685030453657	-0.49840571999364575	-0.35675699371372654	-0.27180538938410354	-0.29499059199082706	0.2851868512608237	0.12059154666572407	-0.36619998278070715	-0.36018270346143283	-0.4271466426391175	-0.1657759216127538	-0.00022284842253779877	-0.21564901608995957	0.08221483753179075	-0.2917669254260389	-0.16459166096497313	-0.24487016011704377	-0.614074412113976	-0.2335878648079562	-0.06800996809232984	0.028374408246075216	0.13245987667687883	-0.07601216288003225	0.727780276890463	0.07001924514461777
IL4R	-0.036977712944625374	-0.4079162381120775	-0.1347337043029606	-0.2301687699422228	-0.7246216399803137	-0.33623221742738735	-0.1686899717311965	-0.16047900681468175	0.07402307379127275	0.13065393783733073	-0.05873003993590734	-0.06340847276381172	0.1486602782404661	-0.05906600668191982	-0.30384893937861907	0.2977293114285399	-0.08470717814379054	-0.269590884178237	0.1595777441432702	-0.046059314090333224	-0.23896287544207162	0.9445252486922158	0.16724634171921604	0.8350341779692929	-0.7640121138643043	-0.6836316126801336	-0.16872056918336817	-0.5773382043537071	-0.9070740417911854	-0.6411290292250115	0.16001189948114222	-0.3444138902391263	-0.20036012087112928	0.08228557636365046	-0.06479562186721595	-0.01068646124910059	0.27403071145561625	0.2223688765337283	-0.20804668971583182	-0.040704219177600365	0.06929739868473206	-0.14424562158419008	-0.2888407780179521	-0.3308294892212504	-0.09169455458055047	-0.38725367116967596	-0.2392160350177983	-0.20312572511589444	-0.2513090688596596	-0.027805833011940173	-0.001089157202305735	-0.07472950116576478	0.2054603052494238	-0.032841843549036596	-1.1735367449800822	-0.8942030412380143	-1.2361270884024422	0.1555193523195424	-0.8340213149901782	-1.1153917975775849	0.047866194707446574	0.08232949761318971	-0.3398940099297061	-0.0021267392383312136	0.008867698480671335	0.27706389165407214	-0.10708164103865385	-0.21717195573969317	-0.028243456722982785	0.0595801649653677	0.2607667603898968	0.04391782297587099	0.13569798197576718	-0.713101255454838	-0.23848443710830894	-0.03366597561679777	-0.10295597739633718	-0.11383304419605562
ILK	-0.22628830746790798	0.15199694004937214	-0.20806551484896887	-0.0841255534350213	0.05779528183939616	-0.08597516065614445	0.5475642135591178	0.4815909621903944	0.7285297192758703	0.5591690145294942	0.582921493433958	0.626192485790862	-0.1643837709416894	-0.13511140498236607	0.04947005266172688	0.14382854475393714	0.06387869154452612	0.05852137533923477	-0.13060460783940778	-0.07500802024261273	-0.08503926856951427	0.6090495472234062	0.2897235491290597	-0.6378597569308191	0.15449099592675306	0.24667735228243076	-0.056963148694581335	0.17707086788109005	0.25997748333424275	0.16589496883750682	0.08596321469599566	0.12718097763282366	0.00309868919839514	-0.05512439425667992	-0.14356792475981983	0.043372370962075024	0.06266217215974201	-0.14957815462937538	0.040508399826125085	-0.03594321451273904	0.44514444448220186	0.1110481716957435	0.04195462129054839	0.27951917478720684	0.0036148628585094635	0.16352401379221604	0.10325730882270771	0.20962021053083882	-0.14209480557784873	-0.05863302872139542	-0.024512571574637338	-0.11021469860061117	0.2668013791588333	0.07651107680018636	0.4935837095572939	0.326747956841882	0.5746565790211579	-0.4656728573380846	0.29227684745977395	0.08296779892939081	0.012081742469948864	-0.002630479030252708	0.17869391999679785	0.313477959571608	0.1725405529827846	0.2886652386900401	-0.0497351499309809	-0.24711152420643442	-0.30456848416671595	0.1976099848451446	0.23315733360593427	-0.038110946997618335	0.3283890901262634	0.48290170948716354	0.285264789833849	0.2817621566086448	0.18917096820638749	0.32072302600244207
INPP1	-0.25098859152701625	-0.22124110949968992	-0.21598529752295192	-0.38878494588571516	-0.5032044261640936	-0.264904692269071	-0.4799731604407939	-0.6098038159085476	-0.33297016709715493	-0.5042788935830499	-0.3629339532288256	-0.32632316195110267	0.1405312429005905	-0.07397829355711998	0.3409482254475457	-0.058618626706828714	0.22429078859661544	0.24640548016873995	-0.14545617983984074	0.07888799310656758	0.04219166771932148	-0.31392513456600274	0.1125915572776659	-0.28214567914061	0.1970021526222014	0.1912998727817576	0.09596697181738202	0.21881023452979362	0.41769867015769885	0.31969439962015056	-0.43303601449930146	0.19498118543743193	-0.24187362825111247	-0.2593515764296397	0.2612134642202661	0.004187645549316758	0.260004356441861	-0.10512899317161602	0.17880432333603066	-0.27786233594735066	-0.36556342843152745	-0.5513564385689417	0.12882687978452623	0.24524143956928265	-0.03705914549042699	-0.11772255477479288	0.05187152031534836	0.1792107731769453	-0.03193278456641391	0.26568334855946557	0.13582474195434605	0.1888129353227447	-0.3394945897377652	0.3858769351140439	0.3755231618464408	0.2531828823854685	0.48920897750680287	-0.08072778989199787	0.358126396867038	0.41480396411265136	0.14158935944062842	-0.12422771504977999	-0.1049964195660363	-0.08477085258383206	-0.23655157792439022	-0.16144398451027916	-0.0894499798270667	0.04330807613675702	0.005746254455560281	-0.13068706492336446	0.2628398122030215	0.14275970263753232	-0.2443938891110585	0.1603917419383345	0.18128967335923937	0.08409089023054979	-0.025962396260746406	0.12186032299126115
INPP4B	0.26987437658943697	-0.13727166971818475	0.23375079273740873	-0.32983514154475113	-0.36750484406168304	-0.27038929061450495	0.8664000970689747	0.5536081409005206	1.027762890011774	1.1631805339675496	1.3357634709356718	1.4030292308773438	-0.2107982881826483	-0.23733988876682113	-0.039814210080277114	0.3384352771154191	0.21054389799907516	-0.3518002012922527	-0.5004932004579205	-0.04961538512575192	0.42759590067646736	-0.02871787654121623	-0.19257681893579845	0.03442141180271877	-0.04123177072438526	-0.014404068645723751	-0.10590322143752946	-0.34143294295418813	-0.21207090921045507	-0.2444333800770405	0.24575802400350769	0.5965187402674745	0.2628542691641747	0.6818488907281578	0.09835102550247903	0.8056666088853625	-0.4699296021481206	0.06835212827813446	0.35166875077634935	0.2560945563911898	0.7106515445228059	1.0234800237974324	-0.0860758461766838	-0.22684196690274602	-0.11872961375218338	0.06871071238474406	-0.1403763851318797	0.049811779220209296	0.27677844998459883	-0.07212207325240409	-0.014264041969260788	-0.3815279769148085	1.2355177306852825	0.4049461817721678	-0.41703552449962916	-0.23003342369775362	-0.24023633802131558	-0.46651954441081617	-0.3500202760135096	-0.2501187217958041	0.07786078866196651	0.125548706355015	-0.09760993784843179	0.30373785124350966	0.46239558280508913	0.15616749744615177	-0.024957017823622252	1.0464214490799	-0.06948929379260438	0.33895264202351455	0.028488126542570196	-0.2018118666853166	-0.1570980131577612	0.0984149796888989	0.2488115424322895	1.0109497316421219	-0.25820216841701615	0.09183879036654947
INSIG1	-0.029252217396087705	0.057101275989487256	0.1707345047326445	0.23007758687516974	1.6512780077478648	0.5019192457723101	-1.6333461506313078	-1.6531007970882792	-1.5883260324499104	-1.6122788366779854	-1.411148316694266	-1.5144598918507566	-0.21734233445487364	0.0013607747413810027	0.005060576309651547	-0.17123223263826817	-0.6196901930395301	-0.2647002868063459	0.1473801013102527	0.06020804789979669	-2.573260056430644	0.156583213333762	-0.1835678675884219	0.47498791007543595	-0.24498901921158817	-0.26331857428942435	-0.01289731410391776	-0.2958807201474792	-0.3495855315493172	-0.22617613487392957	-0.22918278841660644	-0.07028061501539955	-0.18850105710025566	-0.3455494465760882	-0.10573656486025247	-0.46465806708639484	0.17068872499111087	-0.3005489113904692	0.05702852275965261	-0.5119365636132972	0.9975263825914317	0.41876936826556194	0.19810216499814656	0.20654413106522482	0.005037659944042261	0.03573710786300547	0.1758118531642824	0.11411186286099746	0.14269407176103913	-0.1759768368489875	-0.11742145942201947	-0.06594142251215669	-1.867403211427976	0.0447984238712138	0.03586315592778414	0.06919282678494494	-0.22466199363769235	0.5532794040862967	1.115708943448886	0.1887647471227852	0.38499745612060227	0.060011083270721834	-0.5318452971348672	0.13020206498893216	0.029055818763526513	0.02535928072682066	0.05860486436817188	0.16667264349900535	0.26846453293578776	0.0841317161042614	2.0002640123895823	0.8442516311128058	-0.24367813796470017	-0.2754266335149372	0.17408258245131178	0.014651702027007829	-0.17825372073795798	0.2662039092727942
INTS3	0.0343682242787248	0.07624035015086328	0.061311985883708786	0.0032228376801768377	-0.2399797698704115	-0.1244091779632998	-0.12309585230191959	0.5520033989845938	0.490605862064552	-0.44448370436733686	0.15384521643819848	0.5029002605215673	0.12257747692814884	0.042892560412409964	-0.11290120944996691	-0.11091055379744692	0.03208481474486765	0.03389650024212543	-0.06415263417624868	0.01607882412904556	0.11587371203032504	0.259493480857806	-0.2871757891767229	0.021761784663752632	-0.0795586811536308	-0.08371128378721267	-0.17856596818645407	-0.07671905198501498	-0.18728029716663888	-0.23013222472902198	-0.12093499172216997	0.1411365229201967	0.06365373540851493	0.13027625413252567	0.11721987335813999	0.81182254228442	-0.11039359881130532	-0.0756441396164238	0.009687054245998658	0.42283433966640577	-0.03990488953586476	-0.010349530341509094	-0.05926995153166814	-0.167667261029789	0.16821013185187125	0.06464726408224013	0.03761716013215022	0.07335802274267007	0.01839670028639162	-0.08223340874175793	0.7706703470204861	-0.03431349445513406	-0.5045301148080945	-0.228640354103644	-0.08785091560296306	-0.2669710676199533	-0.1324777296789872	0.229217634107498	-0.4879722162513834	-0.1952981020974486	0.48458465559988867	-0.40232569735155216	-0.18341694124624297	-0.013215512209296065	0.5147493137061794	0.7501736138429086	0.7440623465010306	0.021391335058251453	1.6443284298389582	0.006465034804332248	0.010489735256254443	0.11882575836134339	0.01680056771780632	0.6378760136917817	0.009114934523054194	-0.01310955186056321	-0.14102001497769004	0.7704566196306845
IPO13	-0.3469287184630945	-0.4902795331007785	-0.3591501254127154	-0.6409538802970847	-0.4629038241769197	-0.5813496222463611	-0.9142056089518036	-0.9482802211995042	-0.5769430500471687	-0.22324514719904798	-0.2823270761399055	-0.7300672640119291	-0.6643162444497467	-0.24915669875891192	-0.2786746931400443	-0.4744177310969568	-0.2414526216675649	-0.556169800790801	0.7803260769043779	0.3677115210564275	-0.05751151767643847	1.2008789382892349	-1.7703937866285766	1.9141523176232524	-1.5710902907408495	-1.6267952890213955	-0.2127302102974617	-1.2152439117446077	-1.7678590179644358	-1.1359925486330331	-0.09268272790758954	-0.5601063720247188	0.09029363077272556	-0.24213806758546083	0.0840587029287505	0.5791909389992806	0.3750903993918939	0.6634677971957436	-0.18759506206259977	0.5944360869299586	-0.08306714510306328	-0.3415881123199653	-0.404541871585167	0.023012440987517202	0.10689791073179962	-0.7837069082891182	-0.7561665988343126	-0.32977843255026446	-0.26774294116065117	0.14822800727399402	-0.3637408053608742	-0.7856832444914316	-0.26910422921082117	0.07575169715928738	-2.3255232594507818	-0.4289236585854918	-3.2275507687040315	-0.49063056285008777	-1.3935359338965625	-1.9128722630551167	1.2639568306148703	1.5273773724922908	0.19898322338855579	0.24057600067335727	0.8914668751284752	0.9104996752241886	-0.8896569177274175	-0.4213563828945552	-0.462365529574669	-0.09525588734076902	-0.3825026170787383	0.5940898518802907	-0.06405986091905724	-1.2024238450188776	0.23759197594896797	0.5403912087497696	-1.0793573155655671	0.08426296606146799
IQGAP1	0.23658973715805587	-0.06819781482562792	0.041740842701438886	-0.19268163328205765	0.23647886518780817	-0.0331961576380951	0.4529821998819763	0.516173850558055	0.10779062208737529	0.5204798616282543	0.6428647183648332	0.5417074720800888	0.01689937159380032	0.016925906251700873	-0.3354470156725015	0.10571415592275368	-0.25873833180222466	-0.17163460871737937	-0.15089198093406964	-0.37903804562308646	0.22309863567352295	0.03465458442744248	-0.23556617454863785	0.008809603714812061	-0.11566570374907077	-0.07804823114047246	-0.1189799090044626	-0.1306717091602856	-0.3088348394931131	-0.06556077717659624	-0.5669773251089415	0.02104093843101869	-0.15658752231976614	-0.23300202796043182	-0.2292461303564227	0.02593608460611622	0.15468449894311043	0.010861398268573907	-0.22103270259743635	-0.24020795520422844	0.04517591532051698	0.2579963298944321	-0.17106547771750513	-0.11655634814200155	-0.17469668753192588	-0.3353654862041813	-0.09225687012384576	0.12138880344340326	0.004467865669401346	0.17864363315777845	-0.03502894069065891	-0.30334562492134004	0.811579162271876	-0.34217030879778826	-0.25636959511268625	-0.22074149253299927	-0.3085404993863469	0.12379161978101323	-0.05178774510971292	-0.27543347745138114	-0.027663987695466002	-0.1809727659325393	-0.41372019324935155	-0.029801431449873423	0.13958430374401468	0.1289328088375156	0.0010183795214283957	0.1043576260457056	0.07327644947247573	-0.10797785795652004	0.17151729670115134	-0.12989076856150975	0.4576534617927261	-0.07215304514669718	0.0482131601665697	0.041332215148354834	-0.10965470348037047	-0.4205367831835461
ISOC1	0.1831753829784374	-0.2979991364890786	0.0717693377913499	0.04870432578725037	-0.23780688314273313	-0.23117485989581196	-0.6055674698488813	-0.6007715850872009	-0.7204051620058222	-0.9888640208072162	-0.9304898242810719	-0.8575185442544738	0.05170963667625431	-0.013495364116787792	0.0565812653661825	-0.3262868295646613	-0.48666752168983923	0.08952016678734627	0.21328000491593535	-0.09841739561730112	0.13323376341299564	0.9338770324255758	0.44738773402078397	0.6010185742896935	-0.2996186694010347	-0.2660888957164142	-0.09802968003841078	-0.4128505780612905	-0.5778105764721073	-0.744087873755389	0.19996679933530656	-0.257192860860485	-0.05019339744072523	-0.44202451857779046	-0.29277134503679303	-0.41801704435529974	-0.4295353150939629	-0.27849713497856027	-0.380089611628511	-0.37756544336787545	-0.7755218838935454	-0.6514342707775169	0.031039391301504793	0.20995020048001045	-0.17734877061410081	0.07424104548959913	-0.19449070497817308	-0.004248758009192481	0.11671359515367641	0.09580234765414868	-0.04747725095109997	-0.07304178307724918	-0.5677648877387602	-0.10829497971152158	-0.9166902797946473	-0.06525145372681251	-1.1698395350133162	-0.35551052654817666	-0.8331046053579639	-0.35062414500355804	-0.5999863826446088	0.06863320687570666	-0.40145854584498686	0.37552281219408634	0.2867489205331844	0.5738816632030309	-0.09399713545026955	-0.16979176560347456	-0.10560251613408707	-0.16520037751635583	-0.31757782400886914	0.18718834284221586	0.6465608407155022	0.02250712599183302	0.07564194476176074	-0.020462801734815034	1.0064282282670292	0.43227569668394433
ITFG1	0.4835648931226831	0.6686999214038624	0.05566350211278781	-0.22944412742966	0.4810021744393236	0.562393362353698	-0.16024408164291307	0.3215459004326811	-0.10638699394317867	-0.026689044786709044	0.4706128671966508	0.1458229200631651	-0.05554683470214439	0.11691098317995241	0.27775772355227907	0.018469018362256524	0.3565187465352331	0.012646396543142776	0.38379448239156755	-0.4633206440389112	0.30997806245630466	0.16818759099586877	0.4999375696319334	0.451421612802178	-0.3056116835246239	-0.3819706983503621	-0.20711489695034302	-0.2123095271075122	-0.47372844636241435	-0.5724815382634013	0.3369069602294245	-0.04442906221937193	-0.03569307220780793	-0.34832692244902813	0.2554451153236939	-0.05308553066206301	0.29796124944221525	-0.0706054225650276	0.7757467213891776	0.20257630813604996	1.024632760569318	0.2945424346908056	0.4420289880880353	0.169951032862573	0.3990650269687424	0.2876676811079433	0.2859585608599898	0.37795856592574345	-0.3452285166315245	-0.33212584163454323	0.001383272846244547	0.046877924127949853	0.6391478164616059	-1.0210097140768912	-0.3204488930076061	-0.5590510873249915	-0.2812766424147955	0.07793561499898694	-1.250599164386637	0.23042219056579238	1.0043741492991416	-0.1911997405025033	-0.6231329072387147	0.1744650999552825	-0.028780787128602252	-0.44969030701699914	-0.14105970983765528	0.21698116901198983	0.0902515704026395	0.17082575986560902	0.328069839722071	0.07105103773554096	-1.1503560400568877	-0.5106854023229719	-0.18127552557698165	-0.355569143901457	0.4467973166908618	-0.14719990299801022
ITGAE	0.23777146256699902	0.22428345480743772	0.20960384059114526	0.2723769142676371	-0.5672659859527537	0.42415570189352775	-0.63145277462849	-0.43133273168486025	-0.23224994917305194	-0.28697417147305576	-0.27568061904842384	-0.2984899943702075	0.26394045487553086	0.15705181668404813	0.2620900430646884	0.18802199449668913	0.3506043665263121	0.24523531805090334	0.12456817759407812	0.24498390550287338	0.2850609351288176	0.06499705365580392	-0.14091281880680326	-1.5010515244598068	-0.1479404809518479	-0.04356780282398033	0.27453171047142544	0.3186506920923101	0.011554199913997466	0.3973374432666553	-1.5592331474136978	-0.0383164855051478	-2.3103078460772246	-1.6256514183246369	-0.049775554090615515	0.20003942283743945	0.4344410847000481	0.2638227915941336	0.2967932046790871	-0.14384980335819364	-1.766324535295725	-0.2507310065481665	-0.08078259786758935	0.21726581634224887	0.05603943608633403	0.002362031005846532	-0.04934334991587619	0.12722011298754587	0.265546978358102	-1.7199142810428707	0.337537857991195	0.4187899612019728	-0.6954573711351095	-1.4299046478555457	0.1959788339769736	0.5248539799298987	0.36132270423775026	0.25605525858381856	0.4103128248809747	0.46759089639044166	0.22633532309508433	0.16086022337661512	-0.1210647013108274	0.2313638089393617	-0.2549012386556703	0.05685895114247271	-0.20209493925001532	-0.29299926738092213	-2.274876699455521	0.1628867684562311	-2.1545911961295965	-2.0580024845448284	-0.44588194878308524	-0.17208411659566103	-0.044132080919959904	-0.18677998757386108	0.06663421293992933	-0.010855346323316676
ITGB1BP1	-0.9887332570608972	-0.18517022491062876	-3.208184406462919	-0.26009309640297573	-1.8078226131135298	0.04073873375798224	-1.259463881292249	0.021611070165079127	0.2387644120163467	-1.0025601221079112	-1.186314995643171	0.14322697839207935	0.11934974850690001	0.09911070076225255	0.1469547522011876	0.07359231649051463	0.11214632058879677	0.08565339262232168	-0.006538403812265632	0.12327271805498737	0.060255988619545064	-0.022326072529478935	-0.13729108833210724	-0.08337170106084575	-0.5706847557403723	0.1442551869473064	0.05846510808969221	0.1206229816318596	-0.01866593776325658	-0.16871210507553822	-1.576593889639928	0.23689641653751892	0.15954155982082993	-0.09150147788084873	-0.02560360294615016	0.03372329700278994	0.3497270605502987	0.03787860981781025	-0.008187474397907124	-0.40086923713423833	-2.091900904628243	-0.31704073148487605	0.23852007269760675	-1.1897557585864549	-1.304417575214203	0.10015014329165577	0.18225714887243546	0.2792388793848281	0.1864211267928031	-1.4085890717798268	0.07259317017271982	-0.007955203429049243	0.1291259889567158	0.29411683963092433	0.22463302626198534	0.2784258884612966	0.21987622898497605	0.06610213195805296	-0.3081950218897968	0.24804072353204512	0.11572215946479265	0.055200206338488655	0.16744404310002814	0.16984419478478094	-0.17664566852939956	0.24212032670816322	0.10352976510503058	0.15208401124865864	0.07650341945211163	-0.06837350672389834	0.19402163934865393	0.010924871594970872	0.0018947762522382543	0.23787381854999268	0.11242791304389203	0.13846117392732063	-0.22131421767580703	-0.02832914313531809
ITGB5	-0.11401400821362333	0.07757274820067295	0.24290880823809205	0.09083599347833686	1.608102707483581	0.4503139978301025	0.9505292333002059	1.1759255699659754	0.6461866301357405	1.2198199357567259	0.9374012164455762	1.2881101137053463	-0.023847213949225694	0.15557644588793926	0.3855624137705753	0.24229609402856708	0.4384722761331841	0.07994246603867516	0.5299830793222906	0.5874605740144819	0.43799617886543274	-0.5942436912213539	0.5925184619639771	-0.18118120392070955	0.49784932298173773	0.4474664078760684	0.19001655819550725	0.2587514978887876	0.25056767677355474	0.3820754016289389	0.39491927111020725	0.022777309981726408	0.04794452395490426	0.27498486606023675	0.08595421878240413	0.1548536144277103	0.13032414708086293	0.0801644056074083	0.37844185034434	0.6013343141924956	1.4991547305096866	0.9083928741434573	0.7473977701638338	-0.10237963609797933	-0.1484861386719564	-0.023802804690535122	-0.030052765723197556	-0.08087538775577248	0.21163483460744223	-0.24218070763413557	-0.23008344378522594	0.04343163967132627	0.8576197662661157	-0.4378425498162546	0.5910621556368744	0.31131052562406875	0.77238712238543	-0.1424297069984529	0.8569722370112144	1.1066721900822867	-0.3259145992899244	-0.28126912478266597	-0.14076360448371647	0.22008090493447785	-0.019760566028437825	-0.018012564452967617	0.05150904578547374	0.3555977562422399	-0.02216081849990322	-0.025707646082806217	-0.002815688810040129	-0.0034436423291435148	0.16671571900124219	0.43908340508543553	0.16302735230283893	0.32897294479998784	0.11474649606029175	0.49813900406985184
